code,name,orgId
600178,东安动力,gssh0600178
600179,安通控股,gssh0600179
600180,瑞茂通,gssh0600180
600183,生益科技,gssh0600183
600184,光电股份,gssh0600184
600185,格力地产,gssh0600185
600186,莲花健康,gssh0600186
600187,国中水务,gssh0600187
600188,兖矿能源,gssh0600188
600189,泉阳泉,gssh0600189
600190,锦州港,gssh0600190
600191,华资实业,gssh0600191
600192,长城电工,gssh0600192
600193,创兴资源,gssh0600193
600195,中牧股份,gssh0600195
600196,复星医药,gssh0600196
600197,伊力特,gssh0600197
600198,大唐电信,gssh0600198
600199,金种子酒,gssh0600199
600200,江苏吴中,gssh0600200
600201,生物股份,gssh0600201
600202,哈空调,gssh0600202
600203,福日电子,gssh0600203
600205,S 山东铝,gssh0600205
600206,有研新材,gssh0600206
600207,安彩高科,gssh0600207
600208,新湖中宝,gssh0600208
600209,退市罗顿,gssh0600209
600210,紫江企业,gssh0600210
600211,西藏药业,gssh0600211
600212,绿能慧充,gssh0600212
600213,亚星客车,gssh0600213
600215,派斯林,gssh0600215
600216,浙江医药,gssh0600216
600217,中再资环,gssh0600217
600218,全柴动力,gssh0600218
600219,南山铝业,gssh0600219
600220,江苏阳光,gssh0600220
600221,海航控股,gssh0600221
600222,太龙药业,gssh0600222
600223,鲁商发展,gssh0600223
600225,卓朗科技,gssh0600225
600227,圣济堂,gssh0600227
600228,返利科技,gssh0600228
600229,城市传媒,gssh0600229
600230,沧州大化,gssh0600230
600231,凌钢股份,gssh0600231
600232,金鹰股份,gssh0600232
600233,圆通速递,gssh0600233
600234,科新发展,gssh0600234
600235,民丰特纸,gssh0600235
600236,桂冠电力,gssh0600236
600237,铜峰电子,gssh0600237
600238,海南椰岛,gssh0600238
600240,退市华业,gssh0600240
600243,青海华鼎,gssh0600243
600246,万通发展,gssh0600246
600248,陕西建工,gssh0600248
600249,两面针,gssh0600249
600250,南纺股份,gssh0600250
600251,冠农股份,gssh0600251
600252,中恒集团,gssh0600252
600253,天方药业,gssh0600253
600255,鑫科材料,gssh0600255
600256,广汇能源,gssh0600256
600257,大湖股份,gssh0600257
600258,首旅酒店,gssh0600258
600259,广晟有色,gssh0600259
600261,阳光照明,gssh0600261
600262,北方股份,gssh0600262
600263,路桥建设,gssh0600263
600266,城建发展,gssh0600266
600267,海正药业,gssh0600267
600268,国电南自,gssh0600268
600269,赣粤高速,gssh0600269
600270,外运发展,gssh0600270
600271,航天信息,gssh0600271
600272,开开实业,gssh0600272
600273,嘉化能源,gssh0600273
600275,退市昌鱼,gssh0600275
600276,恒瑞医药,gssh0600276
600277,亿利洁能,gssh0600277
600278,东方创业,gssh0600278
600279,重庆港,gssh0600279
600280,中央商场,gssh0600280
600281,华阳新材,gssh0600281
600282,南钢股份,gssh0600282
600283,钱江水利,gssh0600283
600284,浦东建设,gssh0600284
600285,羚锐制药,gssh0600285
600287,江苏舜天,gssh0600287
600288,大恒科技,gssh0600288
600291,退市西水,gssh0600291
600292,远达环保,gssh0600292
600293,三峡新材,gssh0600293
600295,鄂尔多斯,gssh0600295
600296,S 兰铝,gssh0600296
600297,广汇汽车,gssh0600297
600298,安琪酵母,gssh0600298
600299,安迪苏,gssh0600299
600300,维维股份,gssh0600300
600301,南化股份,gssh0600301
600302,标准股份,gssh0600302
600305,恒顺醋业,gssh0600305
600307,酒钢宏兴,gssh0600307
600308,华泰股份,gssh0600308
600309,万华化学,gssh0600309
600310,桂东电力,gssh0600310
600312,平高电气,gssh0600312
600313,农发种业,gssh0600313
600315,上海家化,gssh0600315
600316,洪都航空,gssh0600316
600317,营口港,gssh0600317
600318,新力金融,gssh0600318
600319,亚星化学,gssh0600319
600320,振华重工,gssh0600320
600321,正源股份,gssh0600321
600322,天房发展,gssh0600322
600323,瀚蓝环境,gssh0600323
600325,华发股份,gssh0600325
600326,西藏天路,gssh0600326
600327,大东方,gssh0600327
600328,中盐化工,gssh0600328
600329,达仁堂,gssh0600329
600330,天通股份,gssh0600330
600331,宏达股份,gssh0600331
600332,白云山,gssh0600332
600333,长春燃气,gssh0600333
600335,国机汽车,gssh0600335
600336,澳柯玛,gssh0600336
600337,美克家居,gssh0600337
600338,西藏珠峰,gssh0600338
600339,中油工程,gssh0600339
600340,华夏幸福,gssh0600340
600343,航天动力,gssh0600343
600345,长江通信,gssh0600345
600346,恒力石化,gssh0600346
600348,华阳股份,gssh0600348
600350,山东高速,gssh0600350
600351,亚宝药业,gssh0600351
600352,浙江龙盛,gssh0600352
600353,旭光电子,gssh0600353
600354,敦煌种业,gssh0600354
600355,精伦电子,gssh0600355
600356,恒丰纸业,gssh0600356
600357,承德钒钛,gssh0600357
600358,国旅联合,gssh0600358
600359,新农开发,gssh0600359
600360,华微电子,gssh0600360
600361,创新新材,gssh0600361
600362,江西铜业,gssh0600362
600363,联创光电,gssh0600363
600366,宁波韵升,gssh0600366
600367,红星发展,gssh0600367
600368,五洲交通,gssh0600368
600369,西南证券,gssh0600369
600370,三房巷,gssh0600370
600371,万向德农,gssh0600371
600372,中航电子,gssh0600372
600373,中文传媒,gssh0600373
600375,汉马科技,gssh0600375
600376,首开股份,gssh0600376
600377,宁沪高速,gssh0600377
600378,昊华科技,gssh0600378
600379,宝光股份,gssh0600379
600380,健康元,gssh0600380
600381,青海春天,gssh0600381
600383,金地集团,gssh0600383
600385,退市金泰,gssh0600385
600386,北巴传媒,gssh0600386
600387,海越能源,gssh0600387
600389,江山股份,gssh0600389
600390,五矿资本,gssh0600390
600391,航发科技,gssh0600391
600392,盛和资源,gssh0600392
600393,粤泰股份,gssh0600393
600395,盘江股份,gssh0600395
600396,金山股份,gssh0600396
600397,安源煤业,gssh0600397
600398,海澜之家,gssh0600398
600399,抚顺特钢,gssh0600399
600400,红豆股份,gssh0600400
600401,退市海润,gssh0600401
600403,大有能源,gssh0600403
600405,动力源,gssh0600405
600406,国电南瑞,gssh0600406
600408,安泰集团,gssh0600408
600409,三友化工,gssh0600409
600410,华胜天成,gssh0600410
600415,小商品城,gssh0600415
600416,湘电股份,gssh0600416
600418,江淮汽车,gssh0600418
600419,天润乳业,gssh0600419
600420,国药现代,gssh0600420
600421,华嵘控股,gssh0600421
600422,昆药集团,gssh0600422
600423,柳化股份,gssh0600423
600425,青松建化,gssh0600425
600426,华鲁恒升,gssh0600426
600428,中远海特,gssh0600428
600429,三元股份,gssh0600429
600432,退市吉恩,gssh0600432
600433,冠豪高新,gssh0600433
600435,北方导航,gssh0600435
600436,片仔癀,gssh0600436
600438,通威股份,gssh0600438
600439,瑞贝卡,gssh0600439
600444,国机通用,gssh0600444
600446,金证股份,gssh0600446
600448,华纺股份,gssh0600448
600449,宁夏建材,gssh0600449
600452,涪陵电力,gssh0600452
600455,博通股份,gssh0600455
600456,宝钛股份,gssh0600456
600458,时代新材,gssh0600458
600459,贵研铂业,gssh0600459
600460,士兰微,gssh0600460
600461,洪城环境,gssh0600461
600463,空港股份,gssh0600463
600466,蓝光发展,gssh0600466
600467,好当家,gssh0600467
600468,百利电气,gssh0600468
600469,风神股份,gssh0600469
600470,六国化工,gssh0600470
600472,包头铝业,gssh0600472
600475,华光环能,gssh0600475
600476,湘邮科技,gssh0600476
600477,杭萧钢构,gssh0600477
600478,科力远,gssh0600478
600479,千金药业,gssh0600479
600480,凌云股份,gssh0600480
600481,双良节能,gssh0600481
600482,中国动力,gssh0600482
600483,福能股份,gssh0600483
600486,扬农化工,gssh0600486
600487,亨通光电,gssh0600487
600488,津药药业,gssh0600488
600489,中金黄金,gssh0600489
600490,鹏欣资源,gssh0600490
600491,龙元建设,gssh0600491
600493,凤竹纺织,gssh0600493
600495,晋西车轴,gssh0600495
600496,精工钢构,gssh0600496
600497,驰宏锌锗,gssh0600497
600498,烽火通信,gssh0600498
600499,科达制造,gssh0600499
600500,中化国际,gssh0600500
600501,航天晨光,gssh0600501
600502,安徽建工,gssh0600502
600503,华丽家族,gssh0600503
600505,西昌电力,gssh0600505
600506,香梨股份,gssh0600506
600507,方大特钢,gssh0600507
600508,上海能源,gssh0600508
600509,天富能源,gssh0600509
600510,黑牡丹,gssh0600510
600511,国药股份,gssh0600511
600512,腾达建设,gssh0600512
600513,联环药业,gssh0600513
600515,海南机场,gssh0600515
600516,方大炭素,gssh0600516
600517,国网英大,gssh0600517
600519,贵州茅台,gssh0600519
600520,文一科技,gssh0600520
600521,华海药业,gssh0600521
600522,中天科技,gssh0600522
600523,贵航股份,gssh0600523
600525,长园集团,gssh0600525
600526,菲达环保,gssh0600526
600527,江南高纤,gssh0600527
600528,中铁工业,gssh0600528
600529,山东药玻,gssh0600529
600530,交大昂立,gssh0600530
600531,豫光金铅,gssh0600531
600533,栖霞建设,gssh0600533
600535,天士力,gssh0600535
600536,中国软件,gssh0600536
600537,亿晶光电,gssh0600537
600538,国发股份,gssh0600538
600539,狮头股份,gssh0600539
600540,新赛股份,gssh0600540
600543,莫高股份,gssh0600543
600545,卓郎智能,gssh0600545
600546,山煤国际,gssh0600546
600547,山东黄金,gssh0600547
600548,深高速,gssh0600548
600549,厦门钨业,gssh0600549
600550,保变电气,gssh0600550
600551,时代出版,gssh0600551
600552,凯盛科技,gssh0600552
600553,太行水泥,gssh0600553
600555,退市海创,gssh0600555
600556,天下秀,gssh0600556
600557,康缘药业,gssh0600557
600558,大西洋,gssh0600558
600559,老白干酒,gssh0600559
600560,金自天正,gssh0600560
600561,江西长运,gssh0600561
600562,国睿科技,gssh0600562
600563,法拉电子,gssh0600563
600565,迪马股份,gssh0600565
600566,济川药业,gssh0600566
600567,山鹰国际,gssh0600567
600569,安阳钢铁,gssh0600569
600570,恒生电子,gssh0600570
600571,信雅达,gssh0600571
600572,康恩贝,gssh0600572
600573,惠泉啤酒,gssh0600573
600575,淮河能源,gssh0600575
600576,祥源文旅,gssh0600576
600577,精达股份,gssh0600577
600578,京能电力,gssh0600578
600579,克劳斯,gssh0600579
600580,卧龙电驱,gssh0600580
600581,八一钢铁,gssh0600581
600582,天地科技,gssh0600582
600583,海油工程,gssh0600583
600584,长电科技,gssh0600584
600585,海螺水泥,gssh0600585
600586,金晶科技,gssh0600586
600587,新华医疗,gssh0600587
600588,用友网络,gssh0600588
600590,泰豪科技,gssh0600590
600592,龙溪股份,gssh0600592
600593,大连圣亚,gssh0600593
600594,益佰制药,gssh0600594
600595,中孚实业,gssh0600595
600596,新安股份,gssh0600596
600597,光明乳业,gssh0600597
600598,北大荒,gssh0600598
600600,青岛啤酒,gssh0600600
600602,云赛智联,gssh0600602
600603,广汇物流,gssh0600603
600604,市北高新,gssh0600604
600605,汇通能源,gssh0600605
600606,绿地控股,gssh0600606
600607,上实医药,gssh0600607
600609,金杯汽车,gssh0600609
600610,中毅达,gssh0600610
600611,大众交通,gssh0600611
600612,老凤祥,gssh0600612
600613,神奇制药,gssh0600613
600614,退市鹏起,gssh0600614
600615,丰华股份,gssh0600615
600616,金枫酒业,gssh0600616
600617,国新能源,gssh0600617
600618,氯碱化工,gssh0600618
600619,海立股份,gssh0600619
600620,天宸股份,gssh0600620
600621,华鑫股份,gssh0600621
600622,光大嘉宝,gssh0600622
600623,华谊集团,gssh0600623
600624,复旦复华,gssh0600624
600626,申达股份,gssh0600626
600627,上电股份,gssh0600627
600628,新世界,gssh0600628
600629,华建集团,gssh0600629
600630,龙头股份,gssh0600630
600631,百联股份,gssh0600631
600632,华联商厦,gssh0600632
600633,浙数文化,gssh0600633
600634,退市富控,gssh0600634
600635,大众公用,gssh0600635
600636,国新文化,gssh0600636
600637,东方明珠,gssh0600637
600638,新黄浦,gssh0600638
600639,浦东金桥,gssh0600639
600640,国脉文化,gssh0600640
600641,万业企业,gssh0600641
600642,申能股份,gssh0600642
600643,爱建集团,gssh0600643
600644,乐山电力,gssh0600644
600645,中源协和,gssh0600645
600647,同达创业,gssh0600647
600648,外高桥,gssh0600648
600649,城投控股,gssh0600649
600650,锦江在线,gssh0600650
600651,飞乐音响,gssh0600651
600652,退市游久,gssh0600652
600653,申华控股,gssh0600653
600655,豫园股份,gssh0600655
600656,退市博元,gssh0600656
600657,信达地产,gssh0600657
600658,电子城,gssh0600658
600660,福耀玻璃,gssh0600660
600661,昂立教育,gssh0600661
600662,外服控股,gssh0600662
600663,陆家嘴,gssh0600663
600664,哈药股份,gssh0600664
600665,天地源,gssh0600665
600667,太极实业,gssh0600667
600668,尖峰集团,gssh0600668
600673,东阳光,gssh0600673
600674,川投能源,gssh0600674
600675,中华企业,gssh0600675
600676,交运股份,gssh0600676
600678,四川金顶,gssh0600678
600679,上海凤凰,gssh0600679
600681,百川能源,gssh0600681
600682,南京新百,gssh0600682
600683,京投发展,gssh0600683
600684,珠江股份,gssh0600684
600685,中船防务,gssh0600685
600686,金龙汽车,gssh0600686
600687,退市刚泰,gssh0600687
600688,上海石化,gssh0600688
600689,上海三毛,gssh0600689
600690,海尔智家,gssh0600690
600691,阳煤化工,gssh0600691
600692,亚通股份,gssh0600692
600693,东百集团,gssh0600693
600694,大商股份,gssh0600694
600695,退市绿庭,gssh0600695
600696,岩石股份,gssh0600696
600697,欧亚集团,gssh0600697
600698,湖南天雁,gssh0600698
600699,均胜电子,gssh0600699
600701,退市工新,gssh0600701
600702,舍得酒业,gssh0600702
600703,三安光电,gssh0600703
600704,物产中大,gssh0600704
600705,中航产融,gssh0600705
600706,曲江文旅,gssh0600706
600707,彩虹股份,gssh0600707
600708,光明地产,gssh0600708
600710,苏美达,gssh0600710
600711,盛屯矿业,gssh0600711
600712,南宁百货,gssh0600712
600713,南京医药,gssh0600713
600714,金瑞矿业,gssh0600714
600715,文投控股,gssh0600715
600716,凤凰股份,gssh0600716
600717,天津港,gssh0600717
600718,东软集团,gssh0600718
600720,祁连山,gssh0600720
600721,百花医药,gssh0600721
600722,金牛化工,gssh0600722
600723,首商股份,gssh0600723
600724,宁波富达,gssh0600724
600725,云维股份,gssh0600725
600727,鲁北化工,gssh0600727
600728,佳都科技,gssh0600728
600729,重庆百货,gssh0600729
600730,中国高科,gssh0600730
600731,湖南海利,gssh0600731
600732,爱旭股份,gssh0600732
600733,北汽蓝谷,gssh0600733
600735,新华锦,gssh0600735
600736,苏州高新,gssh0600736
600737,中粮糖业,gssh0600737
600738,丽尚国潮,gssh0600738
600739,辽宁成大,gssh0600739
600740,山西焦化,gssh0600740
600741,华域汽车,gssh0600741
600742,一汽富维,gssh0600742
600743,华远地产,gssh0600743
600744,华银电力,gssh0600744
600745,闻泰科技,gssh0600745
600746,江苏索普,gssh0600746
600747,退市大控,gssh0600747
600748,上实发展,gssh0600748
600749,西藏旅游,gssh0600749
600750,江中药业,gssh0600750
600751,海航科技,gssh0600751
600753,东方银星,gssh0600753
600754,锦江酒店,gssh0600754
600755,厦门国贸,gssh0600755
600756,浪潮软件,gssh0600756
600757,长江传媒,gssh0600757
600758,辽宁能源,gssh0600758
600760,中航沈飞,gssh0600760
600761,安徽合力,gssh0600761
600763,通策医疗,gssh0600763
600764,中国海防,gssh0600764
600765,中航重机,gssh0600765
600766,园城黄金,gssh0600766
600768,宁波富邦,gssh0600768
600769,祥龙电业,gssh0600769
600770,综艺股份,gssh0600770
600771,广誉远,gssh0600771
600773,西藏城投,gssh0600773
600774,汉商集团,gssh0600774
600775,南京熊猫,gssh0600775
600776,东方通信,gssh0600776
600777,新潮能源,gssh0600777
600778,友好集团,gssh0600778
600779,水井坊,gssh0600779
600780,通宝能源,gssh0600780
600782,新钢股份,gssh0600782
600783,鲁信创投,gssh0600783
600784,鲁银投资,gssh0600784
600785,新华百货,gssh0600785
600786,东方锅炉,gssh0600786
600787,中储股份,gssh0600787
600789,鲁抗医药,gssh0600789
600790,轻纺城,gssh0600790
600791,京能置业,gssh0600791
600792,云煤能源,gssh0600792
600793,宜宾纸业,gssh0600793
600794,保税科技,gssh0600794
600795,国电电力,gssh0600795
600796,钱江生化,gssh0600796
600797,浙大网新,gssh0600797
600798,宁波海运,gssh0600798
600800,渤海化学,gssh0600800
600801,华新水泥,gssh0600801
600802,福建水泥,gssh0600802
600803,新奥股份,gssh0600803
600805,悦达投资,gssh0600805
600806,退市昆机,gssh0600806
600807,济南高新,gssh0600807
600808,马钢股份,gssh0600808
600809,山西汾酒,gssh0600809
600810,神马股份,gssh0600810
600811,东方集团,gssh0600811
600812,华北制药,gssh0600812
600814,杭州解百,gssh0600814
600815,厦工股份,gssh0600815
600817,宇通重工,gssh0600817
600818,中路股份,gssh0600818
600819,耀皮玻璃,gssh0600819
600820,隧道股份,gssh0600820
600821,金开新能,gssh0600821
600822,上海物贸,gssh0600822
600823,世茂股份,gssh0600823
600824,益民集团,gssh0600824
600825,新华传媒,gssh0600825
600826,兰生股份,gssh0600826
600827,百联股份,gssh0600827
600828,茂业商业,gssh0600828
600829,人民同泰,gssh0600829
600830,香溢融通,gssh0600830
600831,广电网络,gssh0600831
600832,东方明珠,gssh0600832
600833,第一医药,gssh0600833
600834,申通地铁,gssh0600834
600835,上海机电,gssh0600835
600836,上海易连,gssh0600836
600837,海通证券,gssh0600837
600838,上海九百,gssh0600838
600839,四川长虹,gssh0600839
600840,新湖创业,gssh0600840
600841,动力新科,gssh0600841
600842,中西药业,gssh0600842
600843,上工申贝,gssh0600843
600844,丹化科技,gssh0600844
600845,宝信软件,gssh0600845
600846,同济科技,gssh0600846
600847,万里股份,gssh0600847
600848,上海临港,gssh0600848
600849,上药转换,gssh0600849
600850,电科数字,gssh0600850
600851,海欣股份,gssh0600851
600853,龙建股份,gssh0600853
600854,春兰股份,gssh0600854
600855,航天长峰,gssh0600855
600856,退市中天,gssh0600856
600857,宁波中百,gssh0600857
600858,银座股份,gssh0600858
600859,王府井,gssh0600859
600860,京城股份,gssh0600860
600861,北京城乡,gssh0600861
600862,中航高科,gssh0600862
600863,内蒙华电,gssh0600863
600864,哈投股份,gssh0600864
600865,百大集团,gssh0600865
600866,星湖科技,gssh0600866
600867,通化东宝,gssh0600867
600868,梅雁吉祥,gssh0600868
600869,远东股份,gssh0600869
600870,退市厦华,gssh0600870
600871,石化油服,gssh0600871
600872,中炬高新,gssh0600872
600873,梅花生物,gssh0600873
600874,创业环保,gssh0600874
600875,东方电气,gssh0600875
600876,洛阳玻璃,gssh0600876
600877,声光电科,gssh0600877
600879,航天电子,gssh0600879
600880,博瑞传播,gssh0600880
600881,亚泰集团,gssh0600881
600882,妙可蓝多,gssh0600882
600883,博闻科技,gssh0600883
600884,杉杉股份,gssh0600884
600885,宏发股份,gssh0600885
600886,国投电力,gssh0600886
600887,伊利股份,gssh0600887
600888,新疆众和,gssh0600888
600889,南京化纤,gssh0600889
600890,退市中房,gssh0600890
600891,退市秋林,gssh0600891
600892,大晟文化,gssh0600892
600893,航发动力,gssh0600893
600894,广日股份,gssh0600894
600895,张江高科,gssh0600895
600896,退市海医,gssh0600896
600897,厦门空港,gssh0600897
600898,国美通讯,gssh0600898
600900,长江电力,gssh0600900
600901,江苏金租,9900017208
600903,贵州燃气,GD150574
600905,三峡能源,9900016549
600906,财达证券,qsgn0000647
600908,无锡银行,9900024953
600909,华安证券,qsgn0000505
600916,中国黄金,9900039719
600917,重庆燃气,9900029304
600918,中泰证券,qsgn0000702
600919,江苏银行,9900006248
600926,杭州银行,9900006251
600927,永安期货,gfbj0833840
600928,西安银行,9900027168
600929,雪天盐业,9900033912
600933,爱柯迪,gfbj0834393
600935,华塑股份,gfbj0872452
600936,广西广电,9900026796
600938,中国海油,gshk0000883
600939,重庆建工,9900006064
600941,中国移动,gshk0000941
600955,维远股份,nssc1000398
600956,新天绿能,9900015548
600958,东方证券,qsgn0000065
600959,江苏有线,9900023742
600960,渤海汽车,gssh0600960
600961,株冶集团,gssh0600961
600962,国投中鲁,gssh0600962
600963,岳阳林纸,gssh0600963
600965,福成股份,gssh0600965
600966,博汇纸业,gssh0600966
600967,内蒙一机,gssh0600967
600968,海油发展,9900033231
600969,郴电国际,gssh0600969
600970,中材国际,gssh0600970
600971,恒源煤电,gssh0600971
600973,宝胜股份,gssh0600973
600975,新五丰,gssh0600975
600976,健民集团,gssh0600976
600977,中国电影,9900024673
600979,广安爱众,gssh0600979
600980,北矿科技,gssh0600980
600981,汇鸿集团,gssh0600981
600982,宁波能源,gssh0600982
600983,惠而浦,gssh0600983
600984,建设机械,gssh0600984
600985,淮北矿业,gssh0600985
600986,浙文互联,gssh0600986
600987,航民股份,gssh0600987
600988,赤峰黄金,gssh0600988
600989,宝丰能源,9900019573
600990,四创电子,gssh0600990
600991,广汽长丰,gssh0600991
600992,贵绳股份,gssh0600992
600993,马应龙,gssh0600993
600995,南网储能,gssh0600995
600996,贵广网络,9900030438
600997,开滦股份,gssh0600997
600998,九州通,9900015627
600999,招商证券,qsgn0000118
601000,唐山港,9900013088
601001,晋控煤业,gssh0601001
601002,晋亿实业,9900002005
601003,柳钢股份,9900002182
601005,重庆钢铁,9900002184
601006,大秦铁路,9900000261
601007,金陵饭店,9900002481
601008,连云港,9900002722
601009,南京银行,9900003284
601010,文峰股份,9900019963
601011,宝泰隆,9900018407
601012,隆基绿能,9900022338
601015,陕西黑猫,9900022940
601016,节能风电,9900029306
601018,宁波港,9900010907
601019,山东出版,9900031730
601020,华钰矿业,9900029826
601021,春秋航空,9900023129
601022,宁波远洋,9900051994
601028,玉龙股份,9900021563
601038,一拖股份,gshk0000038
601058,赛轮轮胎,9900009410
601066,中信建投,qsgn0000884
601068,中铝国际,GD066180
601069,西部黄金,9900023646
601077,渝农商行,9900016867
601086,国芳集团,9900027668
601088,中国神华,9900003701
601089,福元医药,9900047301
601098,中南传媒,9900015470
601099,太平洋,9900004122
601100,恒立液压,9900021530
601101,昊华能源,9900010887
601106,中国一重,9900010530
601107,四川成渝,9900007387
601108,财通证券,qsgn0000808
601111,中国国航,9900000441
601113,华鼎股份,9900019412
601116,三江购物,9900018284
601117,中国化学,9900009949
601118,海南橡胶,9900005902
601126,四方股份,9900016847
601127,赛力斯,9900024265
601128,常熟银行,9900023084
601136,首创证券,qsgn0000516
601137,博威合金,9900017432
601138,工业富联,9900036731
601139,深圳燃气,9900009513
601155,新城控股,GD012027
601156,东航物流,9900039947
601158,重庆水务,9900011267
601162,天风证券,qsgn0000533
601163,三角轮胎,9900022035
601166,兴业银行,9900002081
601168,西部矿业,9900003262
601169,北京银行,9900003642
601177,杭齿前进,9900014907
601179,中国西电,9900010350
601186,中国铁建,9900004347
601187,厦门银行,9900012128
601188,龙江交通,9900011628
601198,东兴证券,9900008427
601199,江南水务,9900018832
601200,上海环境,9900034899
601208,东材科技,9900019705
601211,国泰君安,qsgn0000116
601212,白银有色,9900027220
601216,君正集团,9900017867
601218,吉鑫科技,9900019427
601222,林洋能源,9900021223
601225,陕西煤业,9900023204
601226,华电重工,9900023782
601228,广州港,9900029141
601229,上海银行,9900010207
601231,环旭电子,9900022058
601233,桐昆股份,9900019547
601236,红塔证券,qsgn0000641
601238,广汽集团,9900006006
601258,庞大集团,9900019227
601279,英利汽车,9900039777
601288,农业银行,jjxt0000020
601298,青岛港,GD025907
601299,中国北车,9900009747
601311,骆驼股份,9900019962
601313,江南嘉捷,9900021962
601318,中国平安,9900002221
601319,中国人保,9900024684
601326,秦港股份,9900023004
601328,交通银行,9900002841
601330,绿色动力,9900028847
601333,广深铁路,9900001741
601336,新华保险,GD040482
601339,百隆东方,9900022783
601360,三六零,9900021962
601366,利群股份,9900028735
601368,绿城水务,9900023964
601369,陕鼓动力,9900012093
601375,中原证券,qsgn0000802
601377,兴业证券,qsgn0000076
601388,怡球资源,9900022404
601390,中国中铁,9900003904
601398,工商银行,jjxt0000019
601399,国机重装,9900010450
601456,国联证券,qsgn0000343
601500,通用股份,9900026535
601512,中新集团,9900022946
601515,东风股份,9900022063
601518,吉林高速,9900011627
601519,大智慧,9900017431
601528,瑞丰银行,9900032315
601555,东吴证券,qsgn0000325
601558,退市锐电,9900017027
601566,九牧王,9900019841
601567,三星医疗,9900020091
601568,北元集团,9900039743
601577,长沙银行,9900021960
601579,会稽山,9900023219
601588,北辰实业,9900000921
601595,上海电影,9900024674
601598,中国外运,gshk0000598
601599,浙文影业,9900019840
601600,中国铝业,9900002901
601601,中国太保,9900004003
601606,长城军工,9900027664
601607,上海医药,gssh0600849
601608,中信重工,9900022870
601609,金田股份,9900023721
601611,中国核建,9900028774
601615,明阳智能,9900036760
601616,广电电气,9900017667
601618,中国中冶,9900008087
601619,嘉泽新能,9900031909
601628,中国人寿,9900001881
601633,长城汽车,gshk0002333
601636,旗滨集团,9900021239
601658,邮储银行,9900005091
601665,齐鲁银行,9900010908
601666,平煤股份,9900001301
601668,中国建筑,9900005970
601669,中国电建,9900019726
601677,明泰铝业,9900021432
601678,滨化股份,9900010667
601686,友发集团,9900039715
601688,华泰证券,qsgn0000161
601689,拓普集团,9900023677
601696,中银证券,qsgn0000638
601698,中国卫通,9900036546
601699,潞安环能,9900000721
601700,风范股份,9900017119
601702,华峰铝业,9900038468
601717,郑煤机,9900013667
601718,际华集团,9900013870
601727,上海电气,9900005766
601728,中国电信,gshk0000728
601766,中国中车,9900005127
601777,力帆科技,9900016000
601778,晶科科技,9900038390
601788,光大证券,qsgn0000085
601789,宁波建工,9900021256
601798,蓝科高新,9900020287
601799,星宇股份,9900017668
601800,中国交建,gshk0001800
601801,皖新传媒,9900010089
601808,中海油服,9900003692
601811,新华文轩,gshk0000811
601816,京沪高铁,9900041360
601818,光大银行,9900006246
601825,沪农商行,9900010687
601827,三峰环境,9900038387
601828,美凯龙,9900024118
601838,成都银行,9900021318
601857,中国石油,9900003825
601858,中国科传,9900023751
601860,紫金银行,9900031760
601865,福莱特,9900031502
601866,中远海发,9900003962
601868,中国能建,9900031628
601869,长飞光纤,GD100544
601872,招商轮船,9900001441
601877,正泰电器,9900010254
601878,浙商证券,qsgn0000203
601880,辽港股份,gshk0002880
601881,中国银河,qsgn0000512
601882,海天精工,9900024758
601886,江河集团,9900021258
601888,中国中免,9900008313
601890,亚星锚链,9900016571
601898,中煤能源,9900004221
601899,紫金矿业,9900004143
601900,南方传媒,9900024439
601901,方正证券,9900021222
601908,京运通,9900021379
601916,浙商银行,9900007207
601918,新集能源,9900003914
601919,中远海控,9900003201
601921,浙版传媒,9900041882
601928,凤凰传媒,9900021782
601929,吉视传媒,9900022073
601933,永辉超市,9900016367
601939,建设银行,9900003682
601949,中国出版,9900031902
601952,苏垦农发,9900030581
601956,东贝集团,GD008131
601958,金钼股份,9900004461
601963,重庆银行,9900006641
601965,中国汽研,9900022752
601966,玲珑轮胎,9900023113
601968,宝钢包装,9900024535
601969,海南矿业,9900023250
601975,招商南油,gssh0600087
601985,中国核电,9900022188
601988,中国银行,jjxt0000028
601989,中国重工,9900009267
601990,南京证券,qsgn0000240
601991,大唐发电,9900001601
601992,金隅集团,9900006630
601995,中金公司,qsgn0000421
601996,丰林集团,9900021478
601997,贵阳银行,9900022955
601998,中信银行,9900002721
601999,出版传媒,9900003948
603000,人民网,9900022477
603001,奥康国际,9900022510
603002,宏昌电子,9900022649
603003,龙宇燃油,9900023203
603005,晶方科技,9900022989
603006,联明股份,9900023816
603008,喜临门,9900023007
603009,北特科技,9900022982
603010,万盛股份,9900022964
603011,合锻智能,9900023764
603012,创力集团,9900023710
603013,亚普股份,9900023758
603015,弘讯科技,9900023700
603016,新宏泰,9900024938
603017,中衡设计,9900023640
603018,华设集团,9900023176
603019,中科曙光,9900023134
603020,爱普股份,9900023123
603021,山东华鹏,9900023482
603022,新通联,9900023675
603023,威帝股份,9900023114
603025,大豪科技,9900023457
603026,胜华新材,9900022966
603027,千禾味业,9900024904
603028,赛福天,9900024903
603029,天鹅股份,9900024504
603030,全筑股份,9900023461
603031,安孚科技,9900024937
603032,德新科技,9900030090
603033,三维股份,9900026790
603035,常熟汽饰,9900029042
603036,如通股份,9900026788
